0.642,1.25083e-006,-1.54557e-006,3.61584e-008,-8.34932e-005,0.130998,0.106017,-7.68632e-005,0.177485
0.648,1.32714e-006,-1.63987e-006,3.61174e-008,-8.33985e-005,0.132072,0.106886,-7.6776e-005,0.177283
0.654,1.40346e-006,-1.73417e-006,3.6076e-008,-8.33029e-005,0.133141,0.107751,-7.66879e-005,0.17708
0.66,1.47978e-006,-1.82846e-006,3.60342e-008,-8.32064e-005,0.134207,0.108614,-7.65992e-005,0.176875
0.666,1.55609e-006,-1.92276e-006,3.59921e-008,-8.31091e-005,0.135268,0.109473,-7.65096e-005,0.176668
0.672,1.63241e-006,-2.01706e-006,3.59496e-008,-8.3011e-005,0.136325,0.110328,-7.64193e-005,0.176459
0.678,1.70873e-006,-2.11136e-006,3.59067e-008,-8.2912e-005,0.137379,0.11118,-7.63282e-005,0.176249
0.684,1.78504e-006,-2.20566e-006,3.58635e-008,-8.28122e-005,0.138428,0.112029,-7.62363e-005,0.176037
0.69,1.86136e-006,-2.29996e-006,3.58199e-008,-8.27116e-005,0.139472,0.112875,-7.61436e-005,0.175823
0.696,1.93767e-006,-2.39426e-006,3.5776e-008,-8.26101e-005,0.140513,0.113717,-7.60502e-005,0.175607
0.702,6.66651e-007,-8.23737e-007,3.57317e-008,-8.25078e-005,0.14155,0.114556,-7.5956e-005,0.17539
0.708,7.36521e-007,-9.10071e-007,3.5687e-008,-8.24047e-005,0.142582,0.115391,-7.58611e-005,0.175171
0.714,8.06392e-007,-9.96406e-007,3.5642e-008,-8.23007e-005,0.143609,0.116223,-7.57654e-005,0.17495
0.72,8.76263e-007,-1.08274e-006,3.55966e-008,-8.21959e-005,0.144631,0.11705,-7.56689e-005,0.174727
0.726,9.46133e-007,-1.16908e-006,3.55508e-008,-8.20903e-005,0.145649,0.117874,-7.55717e-005,0.174502
0.732,1.016e-006,-1.25541e-006,3.55047e-008,-8.19838e-005,0.146662,0.118694,-7.54737e-005,0.174276
0.738,1.08587e-006,-1.34174e-006,3.54583e-008,-8.18765e-005,0.147671,0.11951,-7.53749e-005,0.174048
0.744,1.15575e-006,-1.42808e-006,3.54115e-008,-8.17684e-005,0.148674,0.120322,-7.52754e-005,0.173818
0.75,1.22562e-006,-1.51441e-006,3.53643e-008,-8.16595e-005,0.149673,0.12113,-7.51751e-005,0.173586
0.756,1.29549e-006,-1.60075e-006,3.53167e-008,-8.15498e-005,0.150667,0.121935,-7.50741e-005,0.173353
0.762,1.36536e-006,-1.68708e-006,3.52689e-008,-8.14392e-005,0.151657,0.122736,-7.49723e-005,0.173118
0.768,1.43523e-006,-1.77342e-006,3.52206e-008,-8.13278e-005,0.152642,0.123533,-7.48697e-005,0.172881
0.774,1.5051e-006,-1.85975e-006,3.5172e-008,-8.12156e-005,0.153622,0.124326,-7.47664e-005,0.172643
0.78,1.57497e-006,-1.94609e-006,3.51231e-008,-8.11025e-005,0.154597,0.125115,-7.46623e-005,0.172403
0.786,1.64484e-006,-2.03242e-006,3.50738e-008,-8.09887e-005,0.155568,0.125901,-7.45575e-005,0.172161
0.792,1.71471e-006,-2.11876e-006,3.50241e-008,-8.0874e-005,0.156534,0.126683,-7.4452e-005,0.171917
0.798,1.78458e-006,-2.20509e-006,3.49741e-008,-8.07585e-005,0.157495,0.127461,-7.43457e-005,0.171671
0.804,6.32527e-007,-7.81572e-007,3.49237e-008,-8.06423e-005,0.158451,0.128235,-7.42386e-005,0.171424
0.81,6.97542e-007,-8.61908e-007,3.4873e-008,-8.05252e-005,0.159402,0.129004,-7.41308e-005,0.171175
0.816,7.62558e-007,-9.42243e-007,3.4822e-008,-8.04072e-005,0.160348,0.12977,-7.40223e-005,0.170925
0.822,8.27573e-007,-1.02258e-006,3.47705e-008,-8.02885e-005,0.161289,0.130531,-7.3913e-005,0.170672
0.828,8.92588e-007,-1.10291e-006,3.47188e-008,-8.0169e-005,0.162224,0.131288,-7.38029e-005,0.170418
0.834,9.57604e-007,-1.18325e-006,3.46667e-008,-8.00487e-005,0.163154,0.132041,-7.36922e-005,0.170162
0.84,1.02262e-006,-1.26358e-006,3.46142e-008,-7.99275e-005,0.164079,0.132789,-7.35807e-005,0.169905
0.846,1.08763e-006,-1.34392e-006,3.45614e-008,-7.98056e-005,0.164999,0.133533,-7.34684e-005,0.169646
0.852,1.15265e-006,-1.42425e-006,3.45082e-008,-7.96829e-005,0.165913,0.134273,-7.33554e-005,0.169385
0.858,1.21766e-006,-1.50459e-006,3.44547e-008,-7.95593e-005,0.166822,0.135009,-7.32417e-005,0.169122
0.864,1.28268e-006,-1.58492e-006,3.44009e-008,-7.9435e-005,0.167726,0.13574,-7.31272e-005,0.168858
0.87,1.3477e-006,-1.66526e-006,3.43467e-008,-7.93098e-005,0.168624,0.136467,-7.3012e-005,0.168592
0.876,1.41271e-006,-1.7456e-006,3.42922e-008,-7.91839e-005,0.169517,0.13719,-7.28961e-005,0.168324
0.882,1.47773e-006,-1.82593e-006,3.42373e-008,-7.90572e-005,0.170405,0.137909,-7.27794e-005,0.168055
0.888,1.54274e-006,-1.90627e-006,3.41821e-008,-7.89296e-005,0.171288,0.138623,-7.2662e-005,0.167784
0.894,1.60776e-006,-1.9866e-006,3.41265e-008,-7.88013e-005,0.172165,0.139333,-7.25439e-005,0.167511
0.9,5.47491e-007,-6.765e-007,3.40706e-008,-7.86722e-005,0.173037,0.140039,-7.2425e-005,0.167236
0.906,6.08752e-007,-7.52196e-007,3.40143e-008,-7.85423e-005,0.173904,0.14074,-7.23054e-005,0.16696
0.912,6.70013e-007,-8.27892e-007,3.39577e-008,-7.84116e-005,0.174765,0.141437,-7.21851e-005,0.166682
0.918,7.31274e-007,-9.03588e-007,3.39008e-008,-7.82802e-005,0.17562,0.142129,-7.20641e-005,0.166403
0.924,7.92535e-007,-9.79285e-007,3.38435e-008,-7.81479e-005,0.176469,0.142816,-7.19424e-005,0.166122
0.93,8.53796e-007,-1.05498e-006,3.37859e-008,-7.80149e-005,0.177312,0.143499,-7.18199e-005,0.165839
0.936,9.15057e-007,-1.13068e-006,3.3728e-008,-7.78811e-005,0.17815,0.144177,-7.16967e-005,0.165555
0.942,9.76318e-007,-1.20637e-006,3.36697e-008,-7.77465e-005,0.178982,0.14485,-7.15728e-005,0.165268
0.948,1.03758e-006,-1.28207e-006,3.3611e-008,-7.76111e-005,0.179808,0.145518,-7.14482e-005,0.164981
0.954,1.09884e-006,-1.35777e-006,3.35521e-008,-7.74749e-005,0.180628,0.146182,-7.13228e-005,0.164691
0.96,1.1601e-006,-1.43346e-006,3.34928e-008,-7.7338e-005,0.181442,0.146841,-7.11968e-005,0.1644
0.966,1.22136e-006,-1.50916e-006,3.34331e-008,-7.72003e-005,0.182251,0.147496,-7.107e-005,0.164107
0.972,1.28262e-006,-1.58485e-006,3.33732e-008,-7.70618e-005,0.183054,0.148146,-7.09425e-005,0.163813
0.978,1.34388e-006,-1.66055e-006,3.33129e-008,-7.69226e-005,0.183851,0.148791,-7.08143e-005,0.163517
0.984,1.40514e-006,-1.73625e-006,3.32522e-008,-7.67826e-005,0.184642,0.149431,-7.06854e-005,0.163219
0.99,1.46641e-006,-1.81194e-006,3.31913e-008,-7.66418e-005,0.185428,0.150067,-7.05558e-005,0.16292
0.996,1.52767e-006,-1.88764e-006,3.313e-008,-7.65002e-005,0.186207,0.150698,-7.04255e-005,0.162619
1.002,5.33777e-007,-6.59554e-007,3.30683e-008,-7.63579e-005,0.186981,0.151324,-7.02945e-005,0.162317
1.008,5.92062e-007,-7.31573e-007,3.30064e-008,-7.62149e-005,0.187749,0.151945,-7.01628e-005,0.162013
1.014,6.50347e-007,-8.03593e-007,3.29441e-008,-7.6071e-005,0.18851,0.152561,-7.00304e-005,0.161707
1.02,7.08632e-007,-8.75612e-007,3.28815e-008,-7.59264e-005,0.189265,0.153173,-6.98973e-005,0.161399
1.026,7.66917e-007,-9.47631e-007,3.28185e-008,-7.57811e-005,0.190014,0.153779,-6.97635e-005,0.161091
1.032,8.25202e-007,-1.01965e-006,3.27552e-008,-7.5635e-005,0.190757,0.154379,-6.96289e-005,0.16078
1.038,8.83487e-007,-1.09167e-006,3.26916e-008,-7.54881e-005,0.191493,0.154975,-6.94937e-005,0.160468
1.044,9.41772e-007,-1.16369e-006,3.26277e-008,-7.53405e-005,0.192223,0.155566,-6.93578e-005,0.160154
1.05,1.00006e-006,-1.23571e-006,3.25634e-008,-7.51921e-005,0.192947,0.156152,-6.92213e-005,0.159839
1.056,1.05834e-006,-1.30773e-006,3.24989e-008,-7.5043e-005,0.193664,0.156732,-6.9084e-005,0.159522
1.062,1.11663e-006,-1.37975e-006,3.2434e-008,-7.48931e-005,0.194375,0.157308,-6.8946e-005,0.159203
1.068,1.17491e-006,-1.45176e-006,3.23687e-008,-7.47425e-005,0.19508,0.157878,-6.88074e-005,0.158883
1.074,1.2332e-006,-1.52378e-006,3.23032e-008,-7.45911e-005,0.195779,0.158444,-6.8668e-005,0.158561
1.08,1.29148e-006,-1.5958e-006,3.22373e-008,-7.4439e-005,0.196471,0.159004,-6.8528e-005,0.158238
1.086,1.34977e-006,-1.66782e-006,3.21711e-008,-7.42862e-005,0.197157,0.159559,-6.83873e-005,0.157913
1.092,1.40805e-006,-1.73984e-006,3.21046e-008,-7.41326e-005,0.197836,0.160109,-6.82459e-005,0.157586
1.098,1.46634e-006,-1.81186e-006,3.20378e-008,-7.39783e-005,0.19851,0.160654,-6.81038e-005,0.157258
1.104,5.24506e-007,-6.48098e-007,3.19706e-008,-7.38232e-005,0.199177,0.161194,-6.79611e-005,0.156929
1.11,5.80371e-007,-7.17127e-007,3.19032e-008,-7.36674e-005,0.199837,0.161728,-6.78177e-005,0.156597
1.116,6.36236e-007,-7.86156e-007,3.18354e-008,-7.35109e-005,0.200491,0.162257,-6.76736e-005,0.156265
1.122,6.92102e-007,-8.55185e-007,3.17673e-008,-7.33537e-005,0.201137,0.16278,-6.75288e-005,0.15593
1.128,7.47967e-007,-9.24215e-007,3.16988e-008,-7.31957e-005,0.201777,0.163298,-6.73834e-005,0.155595
1.134,8.03832e-007,-9.93244e-007,3.16301e-008,-7.3037e-005,0.202411,0.163811,-6.72373e-005,0.155257
1.14,8.59697e-007,-1.06227e-006,3.15611e-008,-7.28775e-005,0.203037,0.164318,-6.70905e-005,0.154918
1.146,9.15563e-007,-1.1313e-006,3.14917e-008,-7.27174e-005,0.203657,0.164819,-6.6943e-005,0.154578
1.152,9.71428e-007,-1.20033e-006,3.1422e-008,-7.25565e-005,0.20427,0.165316,-6.67949e-005,0.154236
1.158,1.02729e-006,-1.26936e-006,3.1352e-008,-7.23949e-005,0.204876,0.165806,-6.66462e-005,0.153892
1.164,1.08316e-006,-1.33839e-006,3.12818e-008,-7.22326e-005,0.205476,0.166291,-6.64967e-005,0.153547
1.17,1.13902e-006,-1.40742e-006,3.12111e-008,-7.20695e-005,0.206068,0.166771,-6.63466e-005,0.153201
1.176,1.19489e-006,-1.47645e-006,3.11402e-008,-7.19058e-005,0.206654,0.167245,-6.61959e-005,0.152853
1.182,1.25075e-006,-1.54548e-006,3.1069e-008,-7.17413e-005,0.207234,0.167714,-6.60445e-005,0.152503
1.188,1.30662e-006,-1.61451e-006,3.09975e-008,-7.15761e-005,0.207806,0.168178,-6.58924e-005,0.152152
1.194,1.36248e-006,-1.68353e-006,3.09256e-008,-7.14102e-005,0.208372,0.168636,-6.57397e-005,0.151799
1.2,4.64561e-007,-5.74029e-007,3.08535e-008,-7.12437e-005,0.208931,0.169088,-6.55863e-005,0.151445
1.206,5.18405e-007,-6.4056e-007,3.0781e-008,-7.10764e-005,0.209483,0.169535,-6.54323e-005,0.15109
1.212,5.72248e-007,-7.0709e-007,3.07083e-008,-7.09084e-005,0.210028,0.169976,-6.52777e-005,0.150732
1.218,6.26091e-007,-7.73621e-007,3.06352e-008,-7.07397e-005,0.210566,0.170411,-6.51224e-005,0.150374
1.224,6.79934e-007,-8.40151e-007,3.05619e-008,-7.05703e-005,0.211096,0.17084,-6.49664e-005,0.150014
1.23,7.33777e-007,-9.06682e-007,3.04882e-008,-7.04002e-005,0.21162,0.171264,-6.48098e-005,0.149652
1.236,7.87621e-007,-9.73213e-007,3.04142e-008,-7.02294e-005,0.212136,0.171682,-6.46526e-005,0.149289
1.242,8.41464e-007,-1.03974e-006,3.034e-008,-7.00579e-005,0.212645,0.172094,-6.44947e-005,0.148924
1.248,8.95307e-007,-1.10627e-006,3.02654e-008,-6.98857e-005,0.213147,0.1725,-6.43362e-005,0.148558
1.254,9.4915e-007,-1.1728e-006,3.01905e-008,-6.97128e-005,0.213641,0.1729,-6.41771e-005,0.148191
1.26,1.00299e-006,-1.23933e-006,3.01154e-008,-6.95393e-005,0.214129,0.173295,-6.40173e-005,0.147822
1.266,1.05684e-006,-1.30587e-006,3.00399e-008,-6.9365e-005,0.214609,0.173683,-6.38569e-005,0.147452
1.272,1.11068e-006,-1.3724e-006,2.99641e-008,-6.91901e-005,0.215082,0.174066,-6.36958e-005,0.14708
1.278,1.16452e-006,-1.43893e-006,2.98881e-008,-6.90145e-005,0.215548,0.174443,-6.35342e-005,0.146707
1.284,1.21837e-006,-1.50546e-006,2.98117e-008,-6.88382e-005,0.216007,0.174815,-6.33719e-005,0.146332
1.29,1.27221e-006,-1.57199e-006,2.97351e-008,-6.86612e-005,0.216459,0.17518,-6.3209e-005,0.145956
1.296,1.32605e-006,-1.63852e-006,2.96582e-008,-6.84836e-005,0.216903,0.17554,-6.30454e-005,0.145578
1.302,4.62441e-007,-5.71409e-007,2.95809e-008,-6.83052e-005,0.217341,0.175894,-6.28813e-005,0.145199
1.308,5.14544e-007,-6.35789e-007,2.95034e-008,-6.81263e-005,0.217771,0.176242,-6.27165e-005,0.144818
1.314,5.66647e-007,-7.00169e-007,2.94256e-008,-6.79466e-005,0.218193,0.176583,-6.25511e-005,0.144436
1.32,6.1875e-007,-7.64549e-007,2.93475e-008,-6.77663e-005,0.218607,0.176919,-6.23851e-005,0.144053
1.326,6.70852e-007,-8.2893e-007,2.92691e-008,-6.75853e-005,0.219014,0.177248,-6.22185e-005,0.143668
1.332,7.22955e-007,-8.9331e-007,2.91905e-008,-6.74036e-005,0.219414,0.177572,-6.20512e-005,0.143282
