12
3.831705970207512	1.	1.	0.7719264596661861
7.0155866698156	1.	1.	1.7615747448592556
10.173468135062722	1.	1.	2.757902438474495
13.323691936314223	1.	1.	3.7560092324445318
16.470630050877634	1.	1.	4.754851073588457
19.615858510468243	1.	1.	5.754068468389613
22.760084380592772	1.	1.	6.753503865478191
25.903672087618382	1.	1.	7.753077157679996
29.046828534916855	1.	1.	8.752743253454327
32.189679910974405	1.	1.	9.75247481061807
35.33230755008387	1.	1.	10.752254277712138
38.474766234771614	1.	1.	11.752069868287633
