12
1.841183781340659	0	1	0.12380092220691823
5.331442773525032	0	1	1.204769483364771
8.536316366346236	0	1	2.221898143095331
11.706004902592063	0	1	3.2295502112207166
11.706004902592065	0	1	3.2295502112205945
14.863588633909032	0	1	4.233910445457352
14.863588633909034	0	1	4.233910445457453
18.015527862681804	0	1	5.236732571773373
21.164369859188792	0	1	6.238710159996929
24.311326857210776	0	1	7.240173618397178
27.457050571059245	0	1	8.241300657780913
30.601922972669094	0	1	9.24219545774576
